Player,Team,Pos,name,GSIS_ID,Birth_date,season
Mike Thomas,LA,WR,M.Thomas,00-0033114,1994-08-16,2017
Chris Thompson,HOU,WR,C.Thompson,00-0033855,1994-05-09,2017
Noah Brown,DAL,WR,N.Brown,00-0033591,1996-01-06,2017
Michael Clark,GB,WR,M.Clark,00-0033352,1995-10-26,2017
Maurice Harris,WAS,WR,M.Harris,00-0032362,1992-11-11,2017
Justin Hunter,PIT,WR,J.Hunter,00-0030521,1991-05-20,2017
Isaiah McKenzie,DEN,WR,I.McKenzie,00-0033466,1995-04-09,2017
Griff Whalen,BAL,WR,G.Whalen,00-0029033,1990-03-01,2017
Jared Abbrederis,DET,WR,J.Abbrederis,00-0031021,1990-12-17,2017
Tanner Gentry,CHI,WR,T.Gentry,00-0033633,1994-12-18,2017
Chris Matthews,BAL,WR,C.Matthews,00-0028702,1989-10-06,2017
Jaelen Strong,JAX,WR,J.Strong,00-0031560,1994-01-25,2017
Markus Wheaton,CHI,WR,M.Wheaton,00-0030460,1991-02-07,2017
Nick Williams,ATL,WR,N.Williams,00-0029848,1990-11-23,2017
Chad Williams,ARI,WR,C.Williams,00-0033933,1994-10-19,2017
Kenny Britt,NE,WR,K.Britt,00-0027006,1988-09-19,2017
Jehu Chesson,KC,WR,J.Chesson,00-0033464,1993-12-20,2017
Shelton Gibson,PHI,WR,S.Gibson,00-0033573,1995-03-20,2017
Marvin Hall,ATL,WR,M.Hall,00-0033094,1993-04-10,2017
Darrius Heyward-Bey,PIT,WR,D.Heyward-Bey,00-0026983,1987-02-26,2017
Jeff Janis,GB,WR,J.Janis,00-0031001,1991-06-24,2017
JoJo Natson,NYJ,WR,J.Natson,00-0033266,1994-02-01,2017
Darius Powe,NYG,WR,D.Powe,00-0032656,1994-03-15,2017
Kevin White,CHI,WR,K.White,00-0031545,1992-06-25,2017
Arrelious Benn,JAX,WR,A.Benn,00-0027654,1988-09-08,2017
Harry Douglas,TEN,WR,H.Douglas,00-0026224,1984-09-16,2017
Cobi Hamilton,HOU,WR,C.Hamilton,00-0030290,1990-11-13,2017
Charone Peake,NYJ,WR,C.Peake,00-0032959,1992-10-16,2017
Larry Pinkard,JAX,WR,L.Pinkard,00-0031834,1992-02-25,2017
Kalif Raymond,NYG,WR,K.Raymond,00-0032464,1994-08-08,2017
Andre Roberts,ATL,WR,A.Roberts,00-0027691,1988-01-09,2017
Allen Robinson,JAX,WR,A.Robinson,00-0031428,1993-08-24,2017
Eric Weems,TEN,WR,E.Weems,00-0024535,1985-07-04,2017
DeAndrew White,HOU,WR,D.White,00-0031511,1991-10-16,2017
Bobo Wilson,TB,WR,B.Wilson,00-0033434,1995-01-25,2017
K.J. Brent,IND,WR,K.Brent,00-0032926,1993-08-06,2017
Marquis Bundy,NYG,WR,M.Bundy,00-0033087,1994-08-05,2017
Stacy Coley,MIN,WR,S.Coley,00-0033968,1994-05-13,2017
Cody Core,CIN,WR,C.Core,00-0032795,1994-04-17,2017
Ed Eagan,NYG,WR,E.Eagan,00-0032705,1993-06-19,2017
Vince Mayle,BAL,WR,V.Mayle,00-0032188,1991-06-12,2017
John Ross,CIN,WR,J.Ross,00-0033460,1995-11-27,2017
Isaac Whitney,OAK,WR,I.Whitney,00-0033449,1994-06-22,2017
Travis Kelce,KC,TE,T.Kelce,00-0030506,1989-10-05,2017
Jack Doyle,IND,TE,J.Doyle,00-0030181,1990-05-05,2017
Zach Ertz,PHI,TE,Z.Ertz,00-0030061,1990-11-10,2017
Delanie Walker,TEN,TE,D.Walker,00-0024389,1984-08-12,2017
Rob Gronkowski,NE,TE,R.Gronkowski,00-0027656,1989-05-14,2017
Evan Engram,NYG,TE,E.Engram,00-0033881,1994-09-02,2017
Jason Witten,DAL,TE,J.Witten,00-0022127,1982-05-06,2017
Benjamin Watson,BAL,TE,B.Watson,00-0022943,1980-12-18,2017
Jimmy Graham,SEA,TE,J.Graham,00-0027696,1986-11-24,2017
Kyle Rudolph,MIN,TE,K.Rudolph,00-0027981,1989-11-09,2017
Jared Cook,OAK,TE,J.Cook,00-0027061,1987-04-07,2017
Eric Ebron,DET,TE,E.Ebron,00-0031387,1993-04-10,2017
Austin Seferian-Jenkins,NYJ,TE,A.Seferian-Jenkins,00-0031418,1992-09-29,2017
Charles Clay,BUF,TE,C.Clay,00-0028112,1989-02-13,2017
Austin Hooper,ATL,TE,A.Hooper,00-0032392,1994-10-29,2017
Cameron Brate,TB,TE,C.Brate,00-0031273,1991-07-03,2017
Hunter Henry,LAC,TE,H.Henry,00-0033090,1994-12-07,2017
Vernon Davis,WAS,TE,V.Davis,00-0024221,1984-01-31,2017
Jesse James,PIT,TE,J.James,00-0032135,1994-06-04,2017
George Kittle,SF,TE,G.Kittle,00-0033288,1993-10-09,2017
Tyler Kroft,CIN,TE,T.Kroft,00-0032214,1992-10-15,2017
Julius Thomas,MIA,TE,J.Thomas,00-0028067,1988-06-27,2017
Seth DeValve,CLE,TE,S.DeValve,00-0033080,1993-01-29,2017
Jermaine Gresham,ARI,TE,J.Gresham,00-0027873,1988-06-16,2017
David Njoku,CLE,TE,D.Njoku,00-0033885,1996-07-10,2017
Ed Dickson,CAR,TE,E.Dickson,00-0027675,1987-07-25,2017
Antonio Gates,LAC,TE,A.Gates,00-0021547,1980-06-18,2017
Nick Boyle,BAL,TE,N.Boyle,00-0031598,1993-02-17,2017
Jordan Reed,WAS,TE,J.Reed,00-0030472,1990-07-03,2017
O.J. Howard,TB,TE,O.Howard,00-0033879,1994-11-18,2017
Stephen Anderson,HOU,TE,S.Anderson,00-0032725,1993-01-30,2017
Tyler Higbee,LA,TE,T.Higbee,00-0033110,1993-01-01,2017
Rhett Ellison,NYG,TE,R.Ellison,00-0029587,1988-10-03,2017
Marcedes Lewis,JAX,TE,M.Lewis,00-0024243,1984-05-19,2017
Trey Burton,PHI,TE,T.Burton,00-0030710,1991-10-29,2017
Coby Fleener,NO,TE,C.Fleener,00-0029697,1988-09-20,2017
Nick O'Leary,BUF,TE,N.O'Leary,00-0032117,1992-08-31,2017
Garrett Celek,SF,TE,G.Celek,00-0028903,1988-05-29,2017
Zach Miller,CHI,TE,Z.Miller,00-0027125,1984-10-04,2017
Demetrius Harris,KC,TE,D.Harris,00-0030155,1991-07-29,2017
Lance Kendricks,GB,TE,L.Kendricks,00-0027985,1988-01-30,2017
Jonnu Smith,TEN,TE,J.Smith,00-0033858,1995-08-22,2017
Darren Fells,DET,TE,D.Fells,00-0029738,1986-04-22,2017
Greg Olsen,CAR,TE,G.Olsen,00-0025418,1985-03-11,2017
Gerald Everett,LA,TE,G.Everett,00-0033895,1994-06-25,2017
Josh Hill,NO,TE,J.Hill,00-0030216,1990-05-21,2017
Dion Sims,CHI,TE,D.Sims,00-0030422,1991-02-18,2017
Maxx Williams,BAL,TE,M.Williams,00-0031558,1994-04-12,2017
Luke Willson,SEA,TE,L.Willson,00-0030089,1990-01-15,2017
C.J. Fiedorowicz,HOU,TE,C.Fiedorowicz,00-0031302,1991-10-22,2017
Virgil Green,DEN,TE,V.Green,00-0028142,1988-08-03,2017
Vance McDonald,PIT,TE,V.McDonald,00-0030470,1990-06-13,2017
James O'Shaughnessy,JAX,TE,J.O'Shaughnessy,00-0031951,1992-01-14,2017
Daniel Brown,CHI,TE,D.Brown,00-0032098,1992-05-26,2017
Brent Celek,PHI,TE,B.Celek,00-0025549,1985-01-25,2017
Ryan Griffin,HOU,TE,R.Griffin,00-0030108,1990-01-11,2017
Niles Paul,WAS,TE,N.Paul,00-0028093,1989-08-09,2017
Brandon Williams,IND,TE,B.Williams,00-0029793,1987-10-12,2017
Anthony Fasano,MIA,TE,A.Fasano,00-0024268,1984-04-20,2017
Richard Rodgers,GB,TE,R.Rodgers,00-0031384,1992-01-22,2017
Ricky Seals-Jones,ARI,TE,R.Seals-Jones,00-0033611,1995-03-15,2017
Adam Shaheen,CHI,TE,A.Shaheen,00-0033896,1994-10-24,2017
Levine Toilolo,ATL,TE,L.Toilolo,00-0030443,1991-07-30,2017
Nick Vannett,SEA,TE,N.Vannett,00-0032394,1993-03-06,2017
Troy Niklas,ARI,TE,T.Niklas,00-0031044,1992-09-18,2017
Dwayne Allen,NE,TE,D.Allen,00-0029689,1990-02-24,2017
David Morgan,MIN,TE,D.Morgan,00-0032430,1993-05-19,2017
C.J. Uzomah,CIN,TE,C.Uzomah,00-0032134,1993-01-14,2017
Jeff Heuerman,DEN,TE,J.Heuerman,00-0032227,1992-11-24,2017
Clive Walford,OAK,TE,C.Walford,00-0032256,1991-10-01,2017
Jerell Adams,NYG,TE,J.Adams,00-0032429,1992-12-31,2017
Derek Carrier,LA,TE,D.Carrier,00-0029119,1990-07-25,2017
Lee Smith,OAK,TE,L.Smith,00-0028097,1987-11-21,2017
Eric Tomlinson,NYJ,TE,E.Tomlinson,00-0031690,1992-04-22,2017
Austin Traylor,DEN,TE,A.Traylor,00-0033043,1993-09-03,2017
Logan Thomas,BUF,TE,L.Thomas,00-0031260,1991-07-01,2017
Martellus Bennett,NE,TE,M.Bennett,00-0026201,1987-03-10,2017
Michael Hoomanawanui,NO,TE,M.Hoomanawanui,00-0027732,1988-07-04,2017
Alan Cross,TB,TE,A.Cross,00-0032745,1993-07-02,2017
Xavier Grimble,PIT,TE,X.Grimble,00-0031035,1992-09-22,2017
Ben Koyack,JAX,TE,B.Koyack,00-0032139,1993-04-09,2017
Tyler Eifert,CIN,TE,T.Eifert,00-0030549,1990-09-08,2017
James Hanna,DAL,TE,J.Hanna,00-0029634,1989-07-14,2017
Jacob Hollister,NE,TE,J.Hollister,00-0033387,1993-11-18,2017
Sean McGrath,LAC,TE,S.McGrath,00-0029391,1987-12-03,2017
Michael Roberts,DET,TE,M.Roberts,00-0033559,1994-05-07,2017
Phillip Supernaw,TEN,TE,P.Supernaw,00-0028987,1990-01-30,2017
Blake Bell,MIN,TE,B.Bell,00-0032062,1991-08-07,2017
Darrell Daniels,IND,TE,D.Daniels,00-0033258,1994-11-22,2017
Randall Telfer,CLE,TE,R.Telfer,00-0031533,1992-05-16,2017
Antony Auclair,TB,TE,A.Auclair,00-0033421,1993-05-28,2017
Emanuel Byrd,GB,TE,E.Byrd,00-0033514,1994-12-09,2017
Orson Charles,KC,TE,O.Charles,00-0029414,1991-01-27,2017
Jeff Cumberland,LAC,TE,J.Cumberland,00-0027321,1987-05-02,2017
A.J. Derby,MIA,TE,A.Derby,00-0031609,1991-09-20,2017
Ryan Hewitt,CIN,TE,R.Hewitt,00-0030780,1991-01-24,2017
Cole Hikutini,SF,TE,C.Hikutini,00-0033315,1994-06-11,2017
Chris Manhertz,CAR,TE,C.Manhertz,00-0031484,1992-04-10,2017
Jeremy Sprinkle,WAS,TE,J.Sprinkle,00-0033528,1994-08-10,2017
Geoff Swaim,DAL,TE,G.Swaim,00-0032141,1993-09-16,2017
Ross Travis,IND,TE,R.Travis,00-0032319,1993-01-09,2017
MarQueis Gray,MIA,TE,M.Gray,00-0029878,1989-11-07,2017
Garrett Griffin,NO,TE,G.Griffin,00-0033095,1994-03-04,2017
Ryan Malleck,HOU,TE,R.Malleck,00-0032650,1993-07-22,2017
Ifeanyi Momah,ARI,TE,I.Momah,00-0029740,1989-10-23,2017
Luke Stocker,TEN,TE,L.Stocker,00-0028042,1988-07-17,2017
Cethan Carter,CIN,TE,C.Carter,00-0033338,1995-09-05,2017
Gabe Holmes,ARI,TE,G.Holmes,00-0031884,1991-03-29,2017
Logan Paulsen,SF,TE,L.Paulsen,00-0027215,1987-02-26,2017
Ben Roethlisberger,PIT,QB,B.Roethlisberger,00-0022924,1982-03-02,2018
Patrick Mahomes,KC,QB,P.Mahomes,00-0033873,1995-09-17,2018
Matt Ryan,ATL,QB,M.Ryan,00-0026143,1985-05-17,2018
Jared Goff,LA,QB,J.Goff,00-0033106,1994-10-14,2018
Andrew Luck,IND,QB,A.Luck,00-0029668,1989-09-12,2018
Aaron Rodgers,GB,QB,A.Rodgers,00-0023459,1983-12-02,2018
Tom Brady,NE,QB,T.Brady,00-0019596,1977-08-03,2018
Philip Rivers,LAC,QB,P.Rivers,00-0022942,1981-12-08,2018
Eli Manning,NYG,QB,E.Manning,00-0022803,1981-01-03,2018
Kirk Cousins,MIN,QB,K.Cousins,00-0029604,1988-08-19,2018
Deshaun Watson,HOU,QB,D.Watson,00-0033537,1995-09-14,2018
Derek Carr,OAK,QB,D.Carr,00-0031280,1991-03-28,2018
Drew Brees,NO,QB,D.Brees,00-0020531,1979-01-15,2018
Case Keenum,DEN,QB,C.Keenum,00-0028986,1988-02-17,2018
Dak Prescott,DAL,QB,D.Prescott,00-0033077,1993-07-29,2018
Matthew Stafford,DET,QB,M.Stafford,00-0026498,1988-02-07,2018
Baker Mayfield,CLE,QB,B.Mayfield,00-0034855,1995-04-14,2018
Russell Wilson,SEA,QB,R.Wilson,00-0029263,1988-11-29,2018
Cam Newton,CAR,QB,C.Newton,00-0027939,1989-05-11,2018
Mitchell Trubisky,CHI,QB,M.Trubisky,00-0033869,1994-08-20,2018
Carson Wentz,PHI,QB,C.Wentz,00-0032950,1992-12-30,2018
Jameis Winston,TB,QB,J.Winston,00-0031503,1994-01-06,2018
Sam Darnold,NYJ,QB,S.Darnold,00-0034869,1997-06-05,2018
Blake Bortles,JAX,QB,B.Bortles,00-0031407,1992-04-28,2018
Andy Dalton,CIN,QB,A.Dalton,00-0027973,1987-10-29,2018
Marcus Mariota,TEN,QB,M.Mariota,00-0032268,1993-10-30,2018
Joe Flacco,BAL,QB,J.Flacco,00-0026158,1985-01-16,2018
Ryan Fitzpatrick,TB,QB,R.Fitzpatrick,00-0023682,1982-11-24,2018
Josh Rosen,ARI,QB,J.Rosen,00-0034343,1997-02-10,2018
Nick Mullens,SF,QB,N.Mullens,00-0033319,1995-03-21,2018
Alex Smith,WAS,QB,A.Smith,00-0023436,1984-05-07,2018
Josh Allen,BUF,QB,J.Allen,00-0034857,1996-05-21,2018
Ryan Tannehill,MIA,QB,R.Tannehill,00-0029701,1988-07-27,2018
Nick Foles,PHI,QB,N.Foles,00-0029567,1989-01-20,2018
C.J. Beathard,SF,QB,C.Beathard,00-0033936,1993-11-16,2018
Brock Osweiler,MIA,QB,B.Osweiler,00-0029682,1990-11-22,2018
Lamar Jackson,BAL,QB,L.Jackson,00-0034796,1997-01-07,2018
Jeff Driskel,CIN,QB,J.Driskel,00-0032436,1993-04-23,2018
Jimmy Garoppolo,SF,QB,J.Garoppolo,00-0031345,1991-11-02,2018
Cody Kessler,JAX,QB,C.Kessler,00-0033104,1993-05-11,2018
Blaine Gabbert,TEN,QB,B.Gabbert,00-0027948,1989-10-15,2018
Josh Johnson,WAS,QB,J.Johnson,00-0026300,1986-05-15,2018
Josh McCown,NYJ,QB,J.McCown,00-0021206,1979-07-04,2018
Chase Daniel,CHI,QB,C.Daniel,00-0026544,1986-10-07,2018
Tyrod Taylor,CLE,QB,T.Taylor,00-0028118,1989-08-03,2018
Derek Anderson,BUF,QB,D.Anderson,00-0023645,1983-06-15,2018
Sam Bradford,ARI,QB,S.Bradford,00-0027854,1987-11-08,2018
Colt McCoy,WAS,QB,C.McCoy,00-0027688,1986-09-05,2018
Taylor Heinicke,CAR,QB,T.Heinicke,00-0031800,1993-03-15,2018
Kyle Allen,CAR,QB,K.Allen,00-0034577,1996-03-08,2018
Matt Barkley,BUF,QB,M.Barkley,00-0030533,1990-09-08,2018
DeShone Kizer,GB,QB,D.Kizer,00-0033899,1996-01-03,2018
Mike Glennon,ARI,QB,M.Glennon,00-0030520,1989-12-12,2018
Mark Sanchez,WAS,QB,M.Sanchez,00-0026898,1986-11-11,2018
Teddy Bridgewater,NO,QB,T.Bridgewater,00-0031237,1992-11-10,2018
Taysom Hill,NO,QB,T.Hill,00-0033357,1990-08-23,2018
Matt Cassel,DET,QB,M.Cassel,00-0023662,1982-05-17,2018
Joshua Dobbs,PIT,QB,J.Dobbs,00-0033949,1995-01-26,2018
Garrett Gilbert,CAR,QB,G.Gilbert,00-0031395,1991-07-01,2018
Chad Henne,KC,QB,C.Henne,00-0026197,1985-07-02,2018
Sean Mannion,LA,QB,S.Mannion,00-0032245,1992-04-25,2018
Nate Sudfeld,PHI,QB,N.Sudfeld,00-0032792,1993-10-07,2018
Robert Griffin III,BAL,QB,R.III,00-0029665,1990-02-12,2018
Matt Schaub,ATL,QB,M.Schaub,00-0022787,1981-06-25,2018
AJ McCarron,OAK,QB,A.McCarron,00-0031288,1990-09-13,2018
Geno Smith,LAC,QB,G.Smith,00-0030565,1990-10-10,2018
Brian Hoyer,NE,QB,B.Hoyer,00-0026625,1985-10-13,2018
Jacoby Brissett,IND,QB,J.Brissett,00-0033119,1992-12-11,2018
Kyle Lauletta,NYG,QB,K.Lauletta,00-0034369,1995-03-17,2018
C.J. Anderson,LA,RB,C.Anderson,00-0029854,1991-02-10,2018
Ezekiel Elliott,DAL,RB,E.Elliott,00-0033045,1995-07-22,2018
Todd Gurley,LA,RB,T.Gurley,00-0032241,1994-08-03,2018
Joe Mixon,CIN,RB,J.Mixon,00-0033897,1996-07-24,2018
Chris Carson,SEA,RB,C.Carson,00-0033594,1994-09-16,2018
Saquon Barkley,NYG,RB,S.Barkley,00-0034844,1997-02-09,2018
Marlon Mack,IND,RB,M.Mack,00-0033951,1996-03-07,2018
Kareem Hunt,KC,RB,K.Hunt,00-0033923,1995-08-06,2018
James Conner,PIT,RB,J.Conner,00-0033553,1995-05-05,2018
Melvin Gordon,LAC,RB,M.Gordon,00-0032144,1993-04-13,2018
Sony Michel,NE,RB,S.Michel,00-0034845,1995-02-17,2018
Lamar Miller,HOU,RB,L.Miller,00-0029615,1991-04-25,2018
Phillip Lindsay,DEN,RB,P.Lindsay,00-0034109,1994-07-24,2018
Christian McCaffrey,CAR,RB,C.McCaffrey,00-0033280,1996-06-07,2018
Derrick Henry,TEN,RB,D.Henry,00-0032764,1994-01-04,2018
Gus Edwards,BAL,RB,G.Edwards,00-0034184,1995-04-13,2018
Adrian Peterson,WAS,RB,A.Peterson,00-0025394,1985-03-21,2018
Kerryon Johnson,DET,RB,K.Johnson,00-0034349,1997-06-30,2018
Marshawn Lynch,OAK,RB,M.Lynch,00-0025399,1986-04-22,2018
Nick Chubb,CLE,RB,N.Chubb,00-0034791,1995-12-27,2018
Aaron Jones,GB,RB,A.Jones,00-0033293,1994-12-02,2018
Alvin Kamara,NO,RB,A.Kamara,00-0033906,1995-07-25,2018
David Johnson,ARI,RB,D.Johnson,00-0032187,1991-12-16,2018
Jordan Howard,CHI,RB,J.Howard,00-0032780,1994-11-02,2018
Matt Breida,SF,RB,M.Breida,00-0033308,1995-02-28,2018
Dalvin Cook,MIN,RB,D.Cook,00-0033893,1995-08-10,2018
Kenneth Dixon,BAL,RB,K.Dixon,00-0032411,1994-01-21,2018
Leonard Fournette,JAX,RB,L.Fournette,00-0033856,1995-01-18,2018
Peyton Barber,TB,RB,P.Barber,00-0032741,1994-02-27,2018
Mark Ingram,NO,RB,M.Ingram,00-0027966,1989-12-21,2018
Isaiah Crowell,NYJ,RB,I.Crowell,00-0030656,1993-01-08,2018
Frank Gore,MIA,RB,F.Gore,00-0023500,1983-05-14,2018
Tevin Coleman,ATL,RB,T.Coleman,00-0032058,1993-04-16,2018
Bilal Powell,NYJ,RB,B.Powell,00-0028064,1988-10-27,2018
Jay Ajayi,PHI,RB,J.Ajayi,00-0031590,1993-06-15,2018
Doug Martin,OAK,RB,D.Martin,00-0029613,1989-01-13,2018
Jeff Wilson,SF,RB,J.Wilson,00-0034115,1995-11-16,2018
Alex Collins,BAL,RB,A.Collins,00-0032426,1994-08-26,2018
Austin Ekeler,LAC,RB,A.Ekeler,00-0033699,1995-05-17,2018
Keith Ford,BUF,RB,K.Ford,00-0034509,1994-04-18,2018
Royce Freeman,DEN,RB,R.Freeman,00-0034838,1996-02-24,2018
LeSean McCoy,BUF,RB,L.McCoy,00-0027029,1988-07-12,2018
Josh Adams,PHI,RB,J.Adams,00-0034457,1996-10-29,2018
Latavius Murray,MIN,RB,L.Murray,00-0030513,1990-01-18,2018
Alfred Morris,SF,RB,A.Morris,00-0029141,1988-12-12,2018
Elijah McGuire,NYJ,RB,E.McGuire,00-0033295,1994-06-01,2018
Mike Davis,SEA,RB,M.Davis,00-0032063,1993-02-19,2018
Devonta Freeman,ATL,RB,D.Freeman,00-0031285,1992-03-15,2018
Kenyan Drake,MIA,RB,K.Drake,00-0033118,1994-01-26,2018
Zach Zenner,DET,RB,Z.Zenner,00-0031665,1991-09-13,2018
Dion Lewis,TEN,RB,D.Lewis,00-0028087,1990-09-27,2018
Alfred Blue,HOU,RB,A.Blue,00-0031075,1991-04-27,2018
Rashaad Penny,SEA,RB,R.Penny,00-0034750,1996-02-02,2018
Chris Ivory,BUF,RB,C.Ivory,00-0027531,1988-03-22,2018
T.J. Yeldon,JAX,RB,T.Yeldon,00-0032209,1993-10-02,2018
Raheem Mostert,SF,RB,R.Mostert,00-0031687,1992-04-09,2018
Jamaal Williams,GB,RB,J.Williams,00-0033948,1995-04-03,2018
Tarik Cohen,CHI,RB,T.Cohen,00-0033556,1995-07-26,2018
James White,NE,RB,J.White,00-0031062,1992-02-03,2018
LeGarrette Blount,DET,RB,L.Blount,00-0027325,1986-12-05,2018
Jeremy Hill,NE,RB,J.Hill,00-0031301,1992-10-20,2018
Jeremy Langford,ATL,RB,J.Langford,00-0031569,1991-12-06,2018
Carlos Hyde,JAX,RB,C.Hyde,00-0031045,1990-09-20,2018
Corey Clement,PHI,RB,C.Clement,00-0033725,1994-11-02,2018
Rex Burkhead,NE,RB,R.Burkhead,00-0030288,1990-07-02,2018
Wendell Smallwood,PHI,RB,W.Smallwood,00-0032782,1994-01-20,2018
Marcus Murphy,BUF,RB,M.Murphy,00-0031959,1991-10-03,2018
Ito Smith,ATL,RB,I.Smith,00-0034378,1995-09-11,2018
Jordan Wilkins,IND,RB,J.Wilkins,00-0034400,1994-07-18,2018
Darren Sproles,PHI,RB,D.Sproles,00-0023564,1983-06-20,2018
Nyheim Hines,IND,RB,N.Hines,00-0034367,1996-11-12,2018
Spencer Ware,KC,RB,S.Ware,00-0030414,1991-11-23,2018
John Kelly,LA,RB,J.Kelly,00-0034808,1996-10-04,2018
Jaylen Samuels,PIT,RB,J.Samuels,00-0034331,1996-07-20,2018
Chris Thompson,WAS,RB,C.Thompson,00-0030404,1990-10-20,2018
Malcolm Brown,LA,RB,M.Brown,00-0031806,1993-05-15,2018
Giovani Bernard,CIN,RB,G.Bernard,00-0030456,1991-11-22,2018
Travaris Cadet,CAR,RB,T.Cadet,00-0029205,1989-02-01,2018
Jalen Richard,OAK,RB,J.Richard,00-0033025,1993-10-15,2018
Damien Williams,KC,RB,D.Williams,00-0030874,1992-04-03,2018
Kalen Ballage,MIA,RB,K.Ballage,00-0034799,1995-12-22,2018
Justin Jackson,LAC,RB,J.Jackson,00-0034440,1996-04-22,2018
Brian Hill,ATL,RB,B.Hill,00-0033567,1995-11-09,2018
Ty Montgomery,BAL,RB,T.Montgomery,00-0032200,1993-01-22,2018
Chase Edmonds,ARI,RB,C.Edmonds,00-0034681,1996-04-13,2018
Duke Johnson,CLE,RB,D.Johnson,00-0032257,1993-09-23,2018
Theo Riddick,DET,RB,T.Riddick,00-0030107,1991-05-04,2018
Dwayne Washington,NO,RB,D.Washington,00-0032450,1994-04-24,2018
Wayne Gallman,NYG,RB,W.Gallman,00-0033950,1994-10-01,2018
DeAndre Washington,OAK,RB,D.Washington,00-0032940,1993-02-22,2018
Devontae Booker,DEN,RB,D.Booker,00-0032972,1992-05-27,2018
Mike Gillislee,NO,RB,M.Gillislee,00-0030433,1990-11-01,2018
Christine Michael,IND,RB,C.Michael,00-0030432,1990-11-09,2018
Corey Grant,JAX,RB,C.Grant,00-0031731,1991-12-19,2018
Darius Jackson,DAL,RB,D.Jackson,00-0033049,1993-12-01,2018
Stevan Ridley,PIT,RB,S.Ridley,00-0028011,1989-01-27,2018
Rod Smith,DAL,RB,R.Smith,00-0031900,1992-01-10,2018
Javorius Allen,BAL,RB,J.Allen,00-0031577,1991-08-27,2018
Cameron Artis-Payne,CAR,RB,C.Artis-Payne,00-0031599,1990-06-23,2018
Darrel Williams,KC,RB,D.Williams,00-0034301,1995-04-15,2018
Trenton Cannon,NYJ,RB,T.Cannon,00-0034164,1994-07-23,2018
Jacquizz Rodgers,TB,RB,J.Rodgers,00-0028083,1990-02-06,2018
Samaje Perine,WAS,RB,S.Perine,00-0033526,1995-09-16,2018
De'Angelo Henderson Sr.,NYJ,RB,D.Sr.,00-0033581,1992-11-24,2018
Roc Thomas,MIN,RB,R.Thomas,00-0034221,1995-09-02,2018
Dave Williams,JAX,RB,D.Williams,00-0034427,1994-06-17,2018
Mike Boone,MIN,RB,M.Boone,00-0034208,1995-06-30,2018
Shaun Wilson,TB,RB,S.Wilson,00-0034621,1995-12-02,2018
Brandon Bolden,MIA,RB,B.Bolden,00-0029239,1990-01-26,2018
Jonathan Stewart,NYG,RB,J.Stewart,00-0026153,1987-03-21,2018
Detrez Newsome,LAC,RB,D.Newsome,00-0034565,1994-03-06,2018
Robert Turbin,IND,RB,R.Turbin,00-0029273,1989-12-02,2018
Ronald Jones,TB,RB,R.Jones,00-0034816,1997-08-03,2018
Rob Kelley,WAS,RB,R.Kelley,00-0032371,1992-10-03,2018
Jamaal Charles,JAX,RB,J.Charles,00-0026213,1986-12-27,2018
Zach Line,NO,FB,Z.Line,00-0029931,1990-04-26,2018
Mark Walton,CIN,RB,M.Walton,00-0034679,1997-03-29,2018
David Fluellen,TEN,RB,D.Fluellen,00-0030711,1992-01-28,2018
Kyle Juszczyk,SF,FB,K.Juszczyk,00-0029892,1991-04-23,2018
Elijhaa Penny,NYG,RB,E.Penny,00-0032813,1993-08-17,2018
Taquan Mizzell,CHI,RB,T.Mizzell,00-0033373,1993-10-21,2018
Justin Davis,LA,RB,J.Davis,00-0033760,1995-11-11,2018
J.D. McKissic,SEA,RB,J.McKissic,00-0032602,1993-08-15,2018
Byron Marshall,WAS,RB,B.Marshall,00-0032964,1994-02-13,2018
Benny Cunningham,CHI,RB,B.Cunningham,00-0029795,1990-07-07,2018
Kapri Bibbs,GB,RB,K.Bibbs,00-0031102,1993-01-10,2018
De'Lance Turner,BAL,RB,D.Turner,00-0034201,1995-08-23,2018
Alex Armah,CAR,FB,A.Armah,00-0033296,1994-05-17,2018
Derek Watt,LAC,FB,D.Watt,00-0032897,1992-11-07,2018
Patrick DiMarco,BUF,RB,P.DiMarco,00-0028581,1989-04-30,2018
C.J. Ham,MIN,FB,C.Ham,00-0032918,1993-07-22,2018
James Develin,NE,FB,J.Develin,00-0027925,1988-07-23,2018
Andy Janovich,DEN,FB,A.Janovich,00-0032956,1993-05-23,2018
Roosevelt Nix,PIT,FB,R.Nix,00-0030741,1992-03-30,2018
Tre Madden,SEA,FB,T.Madden,00-0032472,1993-08-16,2018
T.J. Logan,ARI,RB,T.Logan,00-0033789,1994-09-03,2018
Derrick Coleman,ARI,FB,D.Coleman,00-0029068,1990-10-18,2018
Anthony Sherman,KC,RB,A.Sherman,00-0028074,1988-12-11,2018
Nick Bellore,DET,FB,N.Bellore,00-0028292,1989-05-12,2018
Tommy Bohanon,JAX,FB,T.Bohanon,00-0030112,1990-09-10,2018
Keith Smith,OAK,FB,K.Smith,00-0030968,1992-04-08,2018
Charcandrick West,KC,RB,C.West,00-0030668,1991-06-02,2018
C.J. Prosise,SEA,RB,C.Prosise,00-0032393,1994-05-20,2018
D'Onta Foreman,HOU,RB,D.Foreman,00-0033925,1996-04-24,2018
Michael Thomas,NO,WR,M.Thomas,00-0032765,1993-03-03,2018
DeAndre Hopkins,HOU,WR,D.Hopkins,00-0030564,1992-06-06,2018
